Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0022572025133288333
29,0.0,0.0022572025133288333
30,0.0,0.08021902823263678
31,0.0,0.08021902823263678
32,0.016723597257302616,0.33717123840346885
33,0.016723597257302616,0.33717123840346885
34,0.016723597257302616,0.9540783961023866
35,0.016723597257302616,0.9540783961023866
36,0.016723597257302616,2.672613551978522
37,0.016723597257302616,2.672613551978522
38,0.016723597257302616,6.744697258921316
39,0.31460857610643583,6.744697258921316
40,0.3146085761064358,10.185409348074144
41,0.31462816843912883,10.185409348074144
42,0.36498020939955006,20.299859298619957
43,0.3649822281568398,20.299859298619957
44,0.3649822281568398,31.907199320476227
45,0.36522723494981707,31.907199320476227
46,0.36562366102572225,45.392532881060255
47,0.4758343396943263,45.392532881060255
48,0.4758972676070968,56.954298237700854
49,0.5974653237419435,56.954298237700854
50,0.946188937162714,67.74837473638114
51,1.1149461181412663,67.74837473638114
52,1.6933453786504544,75.92373983906951
53,1.7672613714431997,75.92373983906951
54,1.78018655211776,82.76950538933255
55,1.911809937422831,82.76950538933255
56,2.102196380582906,87.88707197924408
57,2.4052523684335196,87.88707197924408
58,2.5406396500312916,91.74403262308952
59,2.68408643414753,91.74403262308952
60,3.00674222529478,94.87792702610106
61,3.1073034154329773,94.87792702610106
62,3.6243771499783093,96.66092412760214
63,3.9011322652028486,96.66092412760214
64,4.4740554152899925,97.6763621969859
65,4.7233787917231504,97.6763621969859
66,5.500696854631061,98.4662469233395
67,5.923956805565332,98.4662469233395
68,6.077846848989071,98.82419583394073
69,6.820256081641967,98.82419583394073
70,7.172496663928247,99.06888475798745
71,7.404151985849644,99.06888475798745
72,8.034485468270946,99.28268827982073
73,9.06540772953738,99.28268827982073
74,9.595512220466906,99.4085097524935
75,10.347565345246442,99.4085097524935
76,11.195883588863014,99.48436928623497
77,12.345644789527134,99.48436928623497
78,13.662149121781708,99.56666066508362
79,14.20195045129221,99.56666066508362
80,15.475593901992296,99.59891998536351
81,16.301045468527185,99.59891998536351
82,17.318088628899144,99.64092757326858
83,18.263358890520426,99.64092757326858
84,19.279737577103212,99.67462069697434
85,21.11497282595021,99.67462069697434
86,22.68466654087391,99.69869907915947
87,24.30463759028948,99.69869907915947
88,26.404062037449478,99.7221317766906
89,28.44543714157684,99.7221317766906
90,29.584433592868955,99.74362540030435
91,31.305307532746557,99.74362540030435
92,34.10065643078108,99.76018025403403
93,35.687901033411954,99.76018025403403
94,37.90109710964248,99.77334463302421
95,40.38371263850169,99.77334463302421
96,43.35903995626349,99.78100342683905
97,46.605271365381086,99.78100342683905
98,49.55252255978618,99.80107183200023
99,52.167811797959565,99.80107183200023
100,54.33930348671194,99.76809190239466
101,56.9838817815483,99.76809190239466
102,59.037259533737696,99.82000454169965
103,61.04147901039062,99.82000454169965
104,62.511139563920615,99.7487059833451
105,64.29062412982772,99.7487059833451
106,65.62048187857401,99.8167651104044
107,67.0947335119915,99.8167651104044
108,68.85847804628227,99.7383935299179
109,70.64152603100885,99.7383935299179
110,73.04637306735721,99.81361688728168
111,75.23756860921111,99.81361688728168
112,76.40818706152926,99.71254007861353
113,78.14674785136641,99.71254007861353
114,79.81223426894543,99.80641992955753
115,81.61028520250761,99.80641992955753
116,82.42690397257887,99.69895863277956
117,83.40107124165897,99.69895863277956
118,84.52167570206666,99.79901208029042
119,85.94640217472846,99.79901208029042
120,87.2092283949884,99.68703952744877
121,87.55479954294442,99.68703952744877
122,88.72098899148284,99.80020866125714
123,89.96884602759908,99.80020866125714
124,90.68568605386274,99.702430709252
125,91.498779223213,99.702430709252
126,91.98173074640403,99.82201027437371
127,93.19781353256592,99.82201027437371
128,93.72954136335923,99.70218650721671
129,95.20395561750735,99.70218650721671
130,95.87756236770787,99.81555476957128
131,96.38584933873163,99.81555476957128
132,97.08040549196585,99.7073603417489
133,97.28002408787457,99.7073603417489
134,97.63599927432732,99.80952708275446
135,97.97046929107822,99.80952708275446
136,98.30729341373491,99.70996483079583
137,98.50098810439528,99.70996483079583
138,98.83624878040412,99.81522130047439
139,99.06807144447077,99.81522130047439
140,99.36663960704306,99.71034186640395
141,99.43985666288681,99.71034186640395
142,99.71193357040494,99.81757081128382
143,99.93360214404008,99.81757081128382
144,100.0,99.71083652138907
145,100.0,99.71083652138907
146,100.0,99.8101053418051
147,100.0,99.8101053418051
148,100.0,99.74026483404873
149,100.0,99.74026483404873
150,100.0,99.85345208751573
151,100.0,99.85345208751573
152,100.0,99.78398257551167
153,100.0,99.78398257551167
154,100.0,99.90499004001352
155,100.0,99.90499004001352
156,100.0,99.87743785007174
157,100.0,99.87743785007174
158,100.0,99.99683954699911
159,100.0,99.99683954699911
160,100.0,99.9845696654518
161,100.0,99.9845696654518
162,100.0,100.0
163,100.0,100.0
164,100.0,100.0
165,100.0,100.0
166,100.0,100.0
167,100.0,100.0
168,100.0,100.0
169,100.0,100.0
170,100.0,100.0
171,100.0,100.0
172,100.0,100.0
173,100.0,100.0
174,100.0,100.0
175,100.0,100.0
176,100.0,100.0
177,100.0,100.0
178,100.0,100.0
179,100.0,100.0
180,100.0,100.0
181,100.0,100.0
182,100.0,100.0
183,100.0,100.0
184,100.0,100.0
185,100.0,100.0
186,100.0,100.0
187,100.0,100.0
188,100.0,100.0
189,100.0,100.0
190,100.0,100.0
191,100.0,100.0
192,100.0,100.0
193,100.0,100.0
194,100.0,100.0
195,100.0,100.0
196,100.0,100.0
197,100.0,100.0
198,100.0,100.0
199,100.0,100.0
200,100.0,100.0
201,100.0,100.0
202,100.0,100.0
203,100.0,100.0
204,100.0,100.0
205,100.0,100.0
206,100.0,100.0
207,100.0,100.0
208,100.0,100.0
209,100.0,100.0
210,100.0,100.0
211,100.0,100.0
212,100.0,100.0
213,100.0,100.0
214,100.0,100.0
215,100.0,100.0
216,100.0,100.0
217,100.0,100.0
218,100.0,100.0
219,100.0,100.0
220,100.0,100.0
221,100.0,100.0
222,100.0,100.0
223,100.0,100.0
224,100.0,100.0
225,100.0,100.0
226,100.0,100.0
227,100.0,100.0
228,100.0,100.0
229,100.0,100.0
230,100.0,100.0
231,100.0,100.0
232,100.0,100.0
233,100.0,100.0
234,100.0,100.0
235,100.0,100.0
236,100.0,100.0
237,100.0,100.0
238,100.0,100.0
239,100.0,100.0
240,100.0,100.0
241,100.0,100.0
242,100.0,100.0
243,100.0,100.0
244,100.0,100.0
245,100.0,100.0
246,100.0,100.0
247,100.0,100.0
248,100.0,100.0
249,100.0,100.0
250,100.0,100.0
251,100.0,100.0
252,100.0,100.0
253,100.0,100.0
254,100.0,100.0
255,100.0,100.0
256,100.0,100.0
257,100.0,100.0
258,100.0,100.0
259,100.0,100.0
260,100.0,100.0
261,100.0,100.0
262,100.0,100.0
263,100.0,100.0
264,100.0,100.0
265,100.0,100.0
266,100.0,100.0
267,100.0,100.0
268,100.0,100.0
269,100.0,100.0
270,100.0,100.0
271,100.0,100.0
272,100.0,100.0
273,100.0,100.0
274,100.0,100.0
275,100.0,100.0
276,100.0,100.0
277,100.0,100.0
278,100.0,100.0
279,100.0,100.0
280,100.0,100.0
281,100.0,100.0
282,100.0,100.0
283,100.0,100.0
284,100.0,100.0
285,100.0,100.0
286,100.0,100.0
287,100.0,100.0
288,100.0,100.0
289,100.0,100.0
290,100.0,100.0
291,100.0,100.0
292,100.0,100.0
293,100.0,100.0
294,100.0,100.0
295,100.0,100.0
296,100.0,100.0
297,100.0,100.0
298,100.0,100.0
299,100.0,100.0
300,100.0,100.0
301,100.0,100.0
302,100.0,100.0
303,100.0,100.0
304,100.0,100.0
305,100.0,100.0
306,100.0,100.0
307,100.0,100.0
308,100.0,100.0
309,100.0,100.0
310,100.0,100.0
311,100.0,100.0
312,100.0,100.0
313,100.0,100.0
314,100.0,100.0
315,100.0,100.0
316,100.0,100.0
317,100.0,100.0
