0.562627446 0.782433742 0.274397396
0.232889021 0.678189179 0.38666058
0.548029473 0.508538996 0.494418986
0.421060426 0.57908103 0.451422605
0.598029904 0.710476384 0.273441103
0.570302917 0.708030408 0.304721125
0.567028898 0.879392817 0.220066559
0.579880828 0.777547917 0.264256295
0.56908462 0.89083966 0.213482583
0.419362534 0.564885699 0.46426638
0.378634558 0.590039134 0.447784319
0.23015095 0.668876373 0.394648917
0.310015698 0.62485235 0.425525857
0.612059407 0.561766092 0.342232502
0.558878437 0.854807675 0.237694728
0.533869419 0.621601149 0.36662432
0.54010895 0.54103468 0.426513561
0.508187054 0.527578521 0.483578696
0.28489117 0.648366009 0.405669074
0.573241734 0.888485796 0.212798148
0.354392454 0.607352123 0.436257494
0.193122088 0.681499957 0.387340268
0.344250873 0.620617951 0.423073257
0.584295699 0.810650651 0.24225441
0.286702989 0.640600534 0.41420458
0.597961575 0.715772424 0.273065013
0.485420997 0.716579497 0.331181553
0.276631786 0.659587006 0.396834422
0.222527481 0.668765747 0.395692293
0.567596058 0.875435582 0.222216937
0.243860926 0.661955248 0.399759278
0.352020632 0.609567048 0.433463673
0.277504514 0.644905187 0.41211497
0.252040869 0.676365741 0.387672085
0.394243078 0.694285228 0.362490128
0.501667088 0.753817719 0.309068473
0.507708063 0.746249685 0.310455095
0.439335763 0.56735035 0.458977893
0.50760983 0.628480376 0.376726306
0.56664081 0.855480241 0.234059704
0.569187397 0.88466323 0.217244531
0.591135973 0.717639923 0.281622893
0.607563251 0.450498081 0.529629578
0.592574653 0.64138956 0.324126301
0.4157263 0.666322692 0.37415637
0.367905374 0.708722748 0.358034601
0.504654733 0.785894313 0.287976241
0.20048831 0.677138448 0.391068459
0.275192683 0.687149151 0.37888882
0.571448497 0.472140551 0.518416686
0.499320302 0.72768307 0.321181385
0.335094775 0.621883866 0.422754911
0.510925664 0.702463849 0.333528634
0.29028999 0.649607301 0.402711203
0.586742101 0.65280399 0.322209001
0.564880791 0.87885279 0.221646175
0.570753494 0.88689108 0.214886762
0.350505226 0.610650971 0.433108032
0.456928054 0.568485032 0.442070816
0.218721059 0.670710414 0.394329046
0.205190486 0.675474893 0.392081104
0.580540891 0.729483786 0.289289084
0.571589114 0.49213624 0.461387344
0.261372877 0.649985823 0.4085786
0.607931643 0.46009128 0.466341106
0.597494728 0.669283606 0.29780637
0.31172494 0.62710544 0.42372738
0.580018551 0.803629515 0.250191504
0.384523839 0.592126482 0.444794559
0.601435067 0.656389277 0.299395926
0.584650914 0.717962017 0.288257148
0.572801739 0.471443522 0.518194941
0.325351282 0.63640972 0.406892085
0.568225594 0.878179195 0.220480369
0.573460669 0.892834566 0.209960732
0.590962163 0.740854788 0.270303811
0.446284092 0.69123977 0.353503338
0.557697501 0.758917991 0.289269548
0.369033248 0.707323501 0.355206611
0.295658398 0.63703084 0.416251295
0.460422663 0.548411933 0.472071803
0.241682253 0.676287537 0.388082466
0.470757914 0.552164931 0.468017624
0.543800915 0.758632842 0.291643734
0.248034597 0.657253428 0.403515714
0.379367879 0.704841846 0.355134845
0.526878477 0.641783354 0.364545434
0.271941661 0.660475604 0.396858056
0.499929778 0.71323102 0.327929762
0.541606592 0.583189313 0.388361359
0.293969254 0.63673125 0.417141852
0.580652446 0.817131531 0.244494289
0.588594111 0.697434092 0.296291083
0.540426226 0.740239222 0.304004048
0.215593049 0.672673417 0.393193615
0.555289275 0.842815547 0.243538167
0.503339362 0.529162482 0.48226205
0.253186725 0.658711005 0.401705117
0.534723002 0.829983778 0.258080974
0.257919688 0.67333156 0.388590045
0.217160198 0.670282686 0.396331232
0.564443007 0.673543057 0.325926197
0.580297775 0.658919186 0.32182391
0.372735492 0.590645302 0.448862557
0.491136872 0.563270741 0.43213514
0.276102242 0.645643162 0.411500566
0.34739643 0.612342367 0.43216041
0.565604593 0.834303849 0.245588977
0.475229344 0.766180135 0.307541195
0.205486214 0.67498178 0.392532694
0.487304045 0.543426474 0.460335325
0.23244275 0.67139335 0.39158403
0.591709034 0.76372964 0.257246269
0.516232253 0.503633318 0.500886897
0.362268986 0.624388564 0.412309059
0.585394142 0.482814748 0.452241658
0.546223392 0.803082305 0.26764978
0.531183777 0.620626032 0.374204438
0.610636308 0.572151577 0.339676294
0.25843643 0.655931028 0.403359098
0.542004803 0.747151643 0.303864323
0.361344813 0.598376933 0.441772816
0.234570599 0.663417743 0.399586604
0.570807731 0.88926743 0.214047892
0.555864086 0.480297199 0.51568541
0.45553746 0.546530722 0.473348486
0.422013937 0.592671929 0.427548582
0.432376886 0.556534496 0.467707922
0.426500624 0.571552425 0.457135784
0.245500805 0.656819404 0.404958941
0.500191006 0.785087851 0.290671094
0.604440643 0.626285854 0.306727743
0.541809413 0.512498013 0.453733184
0.491793942 0.519804485 0.490344861
0.438293479 0.584815101 0.431223481
0.547559662 0.638514082 0.359473485
0.393245541 0.582887296 0.451070838
0.583636665 0.789295075 0.256811312
0.345477738 0.615275454 0.42767192
0.469103201 0.629199133 0.386535597
0.437644745 0.553186895 0.473097508
0.625702134 0.443955012 0.475901619
0.385241832 0.596766332 0.440606058
0.522742853 0.521603697 0.486601408
0.37433688 0.602118036 0.435299026
0.561726547 0.858726236 0.23326589
0.384946858 0.633248151 0.399566467
0.267344532 0.659689384 0.396937808
0.616179963 0.523419773 0.350651982
0.582174916 0.785266759 0.261153121
0.377018517 0.595438286 0.443231823
0.403672181 0.587616365 0.446662316
0.46896425 0.550652297 0.469159558
0.40060344 0.57790357 0.455659963
0.524160195 0.522072827 0.476309474
0.226029959 0.667161799 0.3973764
0.513624868 0.761220841 0.300916789
0.376946647 0.594357451 0.444103168
0.596572655 0.616205479 0.335201331
0.435629625 0.563746727 0.46209389
0.299387037 0.628781964 0.424427695
0.563608434 0.489993101 0.50606282
0.22283742 0.678404276 0.387631601
0.533310073 0.784611089 0.284713861
0.439875931 0.676487993 0.364561819
0.310153697 0.657909889 0.393623473
0.390419412 0.695126533 0.359065223
0.405085006 0.624653275 0.404081069
0.195107353 0.679824963 0.389018502
0.353601961 0.623832869 0.413675857
0.579381523 0.666717522 0.32309627
0.219492016 0.669574425 0.396363868
0.577737449 0.736461243 0.286477793
0.509703265 0.508217482 0.498032396
0.618985068 0.503548497 0.360337553
0.340581012 0.620596338 0.42470918
0.561725068 0.848617046 0.240435818
